Index,Anime Index,Warning
1683,1396,None
1684,1397,None
1685,1398,None
1686,1399,None
1687,1400,Nudity
1688,1400,Violence
1689,1401,None
1690,1402,None
1691,1403,None
1692,1404,None
1693,1405,None
1694,1406,None
1695,1407,None
1696,1408,None
1697,1409,None
1698,1410,Nudity
1699,1411,None
1700,1412,None
1701,1413,Drug Use
1702,1413,Mature Themes
1703,1413,Suicide
1704,1414,None
1705,1415,None
1706,1416,None
1707,1417,None
1708,1418,None
1709,1419,None
1710,1420,None
1711,1421,None
1712,1422,None
1713,1423,None
1714,1424,None
1715,1425,Explicit Violence
1716,1425,Nudity
1717,1426,Cannibalism
1718,1426,Violence
1719,1427,None
1720,1428,None
1721,1429,None
1722,1430,None
1723,1431,None
1724,1432,None
1725,1433,Explicit Violence
1726,1433,Mature Themes
1727,1433,Nudity
1728,1433,Physical Abuse
1729,1433,Suicide
1730,1434,None
1731,1435,None
1732,1436,None
1733,1437,None
1734,1438,None
1735,1439,Explicit Violence
1736,1440,Bullying
1737,1441,None
1738,1442,None
1739,1443,None
1740,1444,None
1741,1445,None
1742,1446,Nudity
1743,1447,Sexual Content
1744,1447,Violence
1745,1448,None
1746,1449,None
1747,1450,None
1748,1451,None
1749,1452,None
1750,1453,Explicit Violence
1751,1453,Violence
1752,1454,None
1753,1455,None
1754,1456,None
1755,1457,None
1756,1458,None
1757,1459,None
1758,1460,None
1759,1461,Mature Themes
1760,1461,Physical Abuse
1761,1461,Violence
1762,1462,None
1763,1463,None
1764,1464,Animal Abuse
1765,1464,Bullying
1766,1464,Mature Themes
1767,1464,Physical Abuse
1768,1465,None
1769,1466,None
1770,1467,None
1771,1468,None
1772,1469,None
1773,1470,Cannibalism
1774,1470,Explicit Violence
1775,1471,None
1776,1472,Violence
1777,1473,None
1778,1474,None
1779,1475,Nudity
1780,1476,None
1781,1477,None
1782,1478,None
1783,1479,None
1784,1480,None
1785,1481,None
1786,1482,None
1787,1483,None
1788,1484,None
1789,1485,None
1790,1486,None
1791,1487,None
1792,1488,None
1793,1489,None
1794,1490,None
1795,1491,None
1796,1492,None
1797,1493,None
1798,1494,None
1799,1495,None
1800,1496,Violence
1801,1497,None
1802,1498,None
1803,1499,None
1804,1500,None
1805,1501,None
1806,1502,None
1807,1503,Mature Themes
1808,1503,Sexual Content
1809,1504,None
1810,1505,None
1811,1506,None
1812,1507,None
1813,1508,None
1814,1509,None
1815,1510,Animal Abuse
1816,1510,Mature Themes
1817,1510,Physical Abuse
1818,1510,Sexual Abuse
1819,1510,Violence
1820,1511,None
1821,1512,Mature Themes
1822,1512,Physical Abuse
1823,1512,Violence
1824,1513,Explicit Violence
1825,1514,Explicit Violence
1826,1514,Mature Themes
1827,1514,Physical Abuse
1828,1514,Sexual Abuse
1829,1514,Sexual Content
1830,1514,Suicide
1831,1515,None
1832,1516,None
1833,1517,None
1834,1518,None
1835,1519,None
1836,1520,None
1837,1521,Explicit Violence
1838,1522,None
1839,1523,None
1840,1524,Explicit Violence
1841,1525,None
1842,1526,None
1843,1527,None
1844,1528,None
1845,1529,None
1846,1530,None
1847,1531,Nudity
1848,1532,None
1849,1533,None
1850,1534,None
1851,1535,None
1852,1536,None
1853,1537,None
1854,1538,None
1855,1539,None
1856,1540,Explicit Violence
1857,1541,Nudity
1858,1542,None
1859,1543,None
1860,1544,None
1861,1545,None
1862,1546,None
1863,1547,None
1864,1548,Nudity
1865,1549,None
1866,1550,None
1867,1551,None
1868,1552,Explicit Violence
1869,1553,Animal Abuse
1870,1553,Mature Themes
1871,1553,Nudity
1872,1554,None
1873,1555,None
1874,1556,None
1875,1557,None
1876,1558,Explicit Violence
1877,1558,Nudity
1878,1559,None
1879,1560,None
1880,1561,None
1881,1562,None
1882,1563,None
1883,1564,None
1884,1565,None
1885,1566,None
1886,1567,Violence
1887,1568,None
1888,1569,Sexual Content
1889,1570,None
1890,1571,None
1891,1572,None
1892,1573,None
1893,1574,None
1894,1575,None
1895,1576,None
1896,1577,None
1897,1578,None
1898,1579,Animal Abuse
1899,1579,Mature Themes
1900,1580,None
1901,1581,Sexual Content
1902,1582,None
1903,1583,None
1904,1584,None
1905,1585,None
1906,1586,None
1907,1587,None
1908,1588,Mature Themes
1909,1588,Violence
1910,1589,None
1911,1590,None
1912,1591,None
1913,1592,None
1914,1593,Nudity
1915,1594,None
1916,1595,None
1917,1596,None
1918,1597,Violence
1919,1598,None
1920,1599,None
1921,1600,None
1922,1601,None
1923,1602,None
1924,1603,None
1925,1604,None
1926,1605,None
1927,1606,None
1928,1607,None
1929,1608,None
1930,1609,None
1931,1610,None
1932,1611,None
1933,1612,None
1934,1613,None
1935,1614,Mature Themes
1936,1614,Domestic Abuse
1937,1615,None
1938,1616,None
1939,1617,Mature Themes
1940,1618,Explicit Violence
1941,1618,Mature Themes
1942,1618,Physical Abuse
1943,1619,None
1944,1620,None
1945,1621,None
1946,1622,None
1947,1623,None
1948,1624,None
1949,1625,None
1950,1626,None
1951,1627,None
1952,1628,None
1953,1629,None
1954,1630,None
1955,1631,None
1956,1632,None
1957,1633,None
1958,1634,None
1959,1635,Emotional Abuse
1960,1635,Mature Themes
1961,1635,Physical Abuse
1962,1635,Violence
1963,1636,None
1964,1637,None
1965,1638,None
1966,1639,None
1967,1640,None
1968,1641,None
1969,1642,None
1970,1643,None
1971,1644,None
1972,1645,Nudity
1973,1646,None
1974,1647,None
1975,1648,None
1976,1649,None
1977,1650,None
1978,1651,None
1979,1652,None
1980,1653,None
1981,1654,None
1982,1655,None
1983,1656,None
1984,1657,None
1985,1658,None
1986,1659,None
1987,1660,None
1988,1661,None
1989,1662,Violence
1990,1663,None
1991,1664,None
1992,1665,Violence
1993,1666,None
1994,1667,None
1995,1668,None
1996,1669,None
1997,1670,None
1998,1671,None
1999,1672,None
2000,1673,None
2001,1674,None
2002,1675,None
2003,1676,None
2004,1677,None
2005,1678,None
2006,1679,Explicit Violence
2007,1680,Bullying
2008,1681,None
2009,1682,None
2010,1683,None
2011,1684,None
2012,1685,None
2013,1686,Violence
2014,1687,None
2015,1688,None
2016,1689,None
2017,1690,None
2018,1691,Violence
2019,1692,None
2020,1693,None
2021,1694,None
2022,1695,None
2023,1696,None
2024,1697,None
2025,1698,None
2026,1699,None
2027,1700,None
2028,1701,None
2029,1702,None
2030,1703,None
2031,1704,None
2032,1705,None
2033,1706,None
2034,1707,None
2035,1708,Sexual Content
2036,1708,Violence
2037,1709,None
2038,1710,None
2039,1711,None
2040,1712,None
2041,1713,None
2042,1714,None
2043,1715,None
2044,1716,None
2045,1717,None
2046,1718,Nudity
2047,1718,Sexual Content
2048,1719,None
2049,1720,None
2050,1721,None
2051,1722,Violence
2052,1723,Cannibalism
2053,1723,Violence
2054,1724,None
2055,1725,None
2056,1726,Violence
2057,1727,None
2058,1728,None
2059,1729,None
2060,1730,None
2061,1731,None
2062,1732,None
2063,1733,None
2064,1734,None
2065,1735,None
2066,1736,None
2067,1737,Nudity
2068,1738,None
2069,1739,None
2070,1740,Explicit Violence
2071,1741,None
2072,1742,None
2073,1743,None
2074,1744,Explicit Sex
2075,1744,Mature Themes
2076,1745,None
2077,1746,None
2078,1747,None
2079,1748,None
2080,1749,None
2081,1750,Violence
2082,1751,None
2083,1752,None
2084,1753,None
2085,1754,None
2086,1755,None
2087,1756,None
2088,1757,None
2089,1758,None
2090,1759,None
2091,1760,None
2092,1761,None
2093,1762,None
2094,1763,None
2095,1764,None
2096,1765,None
2097,1766,Violence
2098,1767,Explicit Violence
2099,1767,Nudity
2100,1767,Sexual Content
2101,1768,None
2102,1769,Nudity
2103,1770,None
2104,1771,None
2105,1772,None
2106,1773,None
2107,1774,None
2108,1775,None
2109,1776,Nudity
2110,1776,Sexual Content
2111,1777,None
2112,1778,None
2113,1779,None
2114,1780,Bullying
2115,1781,None
2116,1782,None
2117,1783,Cannibalism
2118,1783,Explicit Violence
2119,1783,Mature Themes
2120,1783,Physical Abuse
2121,1784,None
2122,1785,Violence
2123,1786,None
2124,1787,Bullying
2125,1788,None
2126,1789,None
2127,1790,None
2128,1791,None
2129,1792,Nudity
2130,1793,None
2131,1794,None
2132,1795,None
2133,1796,None
2134,1797,None
2135,1798,None
2136,1799,None
2137,1800,None
2138,1801,None
2139,1802,None
2140,1803,None
2141,1804,None
2142,1805,Mature Themes
2143,1805,Violence
2144,1806,None
2145,1807,None
2146,1808,None
2147,1809,Animal Abuse
2148,1809,Explicit Violence
2149,1809,Mature Themes
2150,1809,Physical Abuse
2151,1810,None
2152,1811,None
2153,1812,None
2154,1813,Nudity
2155,1814,None
2156,1815,None
2157,1816,None
2158,1817,None
2159,1818,None
2160,1819,None
2161,1820,None
2162,1821,None
2163,1822,None
2164,1823,Violence
2165,1824,None
2166,1825,Bullying
2167,1825,Emotional Abuse
2168,1825,Mature Themes
2169,1825,Physical Abuse
2170,1826,Violence
2171,1827,None
2172,1828,Explicit Violence
2173,1828,Nudity
2174,1829,None
2175,1830,None
2176,1831,None
2177,1832,None
2178,1833,None
2179,1834,None
2180,1835,None
2181,1836,None
2182,1837,None
2183,1838,None
2184,1839,None
2185,1840,None
2186,1841,None
2187,1842,Nudity
2188,1843,None
2189,1844,None
2190,1845,None
2191,1846,None
2192,1847,None
2193,1848,None
2194,1849,None
2195,1850,None
2196,1851,None
2197,1852,None
2198,1853,None
2199,1854,None
2200,1855,None
2201,1856,None
2202,1857,None
2203,1858,None
2204,1859,Explicit Violence
2205,1860,None
2206,1861,None
2207,1862,None
2208,1863,None
2209,1864,None
2210,1865,None
2211,1866,None
2212,1867,None
2213,1868,None
2214,1869,None
2215,1870,None
2216,1871,None
2217,1872,None
2218,1873,None
2219,1874,None
2220,1875,None
2221,1876,None
2222,1877,Violence
2223,1878,None
2224,1879,None
2225,1880,None
2226,1881,None
2227,1882,None
2228,1883,None
2229,1884,Mature Themes
2230,1884,Physical Abuse
2231,1885,None
2232,1886,None
2233,1887,None
2234,1888,None
2235,1889,None
2236,1890,None
2237,1891,None
2238,1892,None
2239,1893,None
2240,1894,Mature Themes
2241,1894,Nudity
2242,1894,Sexual Content
2243,1894,Suicide
2244,1894,Violence
2245,1895,Nudity
2246,1896,None
2247,1897,None
2248,1898,None
2249,1899,None
2250,1900,None
2251,1901,None
2252,1902,None
2253,1903,Drug Use
2254,1903,Explicit Violence
2255,1903,Mature Themes
2256,1903,Sexual Content
2257,1904,None
2258,1905,None
2259,1906,None
2260,1907,None
2261,1908,None
2262,1909,Nudity
2263,1910,None
2264,1911,None
2265,1912,None
2266,1913,None
2267,1914,None
2268,1915,None
2269,1916,None
2270,1917,None
2271,1918,Explicit Sex
2272,1918,Explicit Violence
2273,1918,Mature Themes
2274,1918,Physical Abuse
2275,1918,Sexual Abuse
2276,1919,None
2277,1920,Violence
2278,1921,None
2279,1922,Explicit Violence
2280,1922,Mature Themes
2281,1922,Sexual Abuse
2282,1923,None
2283,1924,None
2284,1925,Explicit Violence
2285,1926,None
2286,1927,None
2287,1928,Violence
2288,1929,None
2289,1930,Violence
2290,1931,None
2291,1932,None
2292,1933,None
2293,1934,None
2294,1935,Mature Themes
2295,1935,Nudity
2296,1935,Physical Abuse
2297,1936,None
2298,1937,None
2299,1938,None
2300,1939,None
2301,1940,None
2302,1941,None
2303,1942,None
2304,1943,None
2305,1944,None
2306,1945,None
2307,1946,None
2308,1947,None
2309,1948,None
2310,1949,None
2311,1950,None
2312,1951,None
2313,1952,None
2314,1953,None
2315,1954,None
2316,1955,None
2317,1956,None
2318,1957,None
2319,1958,None
2320,1959,Violence
2321,1960,None
2322,1961,None
2323,1962,None
2324,1963,None
2325,1964,None
2326,1965,None
2327,1966,Animal Abuse
2328,1966,Bullying
2329,1966,Emotional Abuse
2330,1966,Mature Themes
2331,1967,None
2332,1968,None
2333,1969,None
2334,1970,None
2335,1971,None
2336,1972,Explicit Violence
2337,1973,None
2338,1974,None
2339,1975,None
2340,1976,Explicit Violence
2341,1976,Mature Themes
2342,1976,Physical Abuse
2343,1977,None
2344,1978,None
2345,1979,Nudity
2346,1980,None
2347,1981,None
2348,1982,None
2349,1983,None
2350,1984,None
2351,1985,None
2352,1986,None
2353,1987,None
2354,1988,None
2355,1989,Explicit Violence
2356,1989,Mature Themes
2357,1989,Physical Abuse
2358,1990,None
2359,1991,None
2360,1992,None
2361,1993,None
2362,1994,None
2363,1995,None
2364,1996,None
2365,1997,None
2366,1998,Physical Abuse
2367,1998,Violence
2368,1999,None
2369,2000,None
2370,2001,None
2371,2002,None
2372,2003,None
2373,2004,None
2374,2005,None
2375,2006,None
2376,2007,None
2377,2008,None
2378,2009,Nudity
2379,2010,None
2380,2011,None
2381,2012,None
2382,2013,None
2383,2014,None
2384,2015,None
2385,2016,None
2386,2017,None
2387,2018,None
2388,2019,None
2389,2020,None
2390,2021,None
2391,2022,None
2392,2023,None
2393,2024,None
2394,2025,None
2395,2026,None
2396,2027,None
2397,2028,None
2398,2029,None
2399,2030,None
2400,2031,Explicit Violence
2401,2032,None
2402,2033,None
2403,2034,None
2404,2035,Explicit Violence
2405,2035,Mature Themes
2406,2035,Nudity
2407,2035,Sexual Content
2408,2036,Violence
2409,2037,None
2410,2038,None
2411,2039,None
2412,2040,None
2413,2041,None
2414,2042,Violence
2415,2043,None
2416,2044,None
2417,2045,None
2418,2046,None
2419,2047,None
2420,2048,None
2421,2049,None
2422,2050,None
2423,2051,None
2424,2052,None
2425,2053,Violence
2426,2054,None
2427,2055,None
2428,2056,None
2429,2057,None
2430,2058,None
2431,2059,None
2432,2060,None
2433,2061,Bullying
2434,2061,Emotional Abuse
2435,2061,Mature Themes
2436,2061,Physical Abuse
2437,2061,Domestic Abuse
2438,2062,None
2439,2063,None
2440,2064,None
2441,2065,None
2442,2066,None
2443,2067,None
2444,2068,None
2445,2069,Nudity
2446,2070,None
2447,2071,Violence
2448,2072,None
2449,2073,None
2450,2074,None
2451,2075,None
2452,2076,None
2453,2077,None
2454,2078,None
2455,2079,None
2456,2080,None
2457,2081,Violence
2458,2082,None
2459,2083,Explicit Violence
2460,2084,None
2461,2085,None
2462,2086,None
2463,2087,None
2464,2088,Explicit Violence
2465,2088,Mature Themes
2466,2088,Nudity
2467,2088,Physical Abuse
2468,2089,None
2469,2090,Mature Themes
2470,2091,None
2471,2092,None
2472,2093,None
2473,2094,None
2474,2095,None
2475,2096,None
2476,2097,None
2477,2098,None
2478,2099,None
2479,2100,None
2480,2101,None
2481,2102,None
2482,2103,None
2483,2104,None
2484,2105,None
2485,2106,None
2486,2107,None
2487,2108,Nudity
2488,2109,None
2489,2110,Mature Themes
2490,2110,Physical Abuse
2491,2111,None
2492,2112,Explicit Violence
2493,2113,None
2494,2114,Nudity
2495,2115,None
2496,2116,None
2497,2117,None
2498,2118,None
2499,2119,None
2500,2120,None
2501,2121,None
2502,2122,None
2503,2123,None
2504,2124,None
2505,2125,None
2506,2126,None
2507,2127,None
2508,2128,None
2509,2129,None
2510,2130,None
2511,2131,None
2512,2132,None
2513,2133,Mature Themes
2514,2133,Nudity
2515,2133,Physical Abuse
2516,2134,None
2517,2135,None
2518,2136,None
2519,2137,None
2520,2138,None
2521,2139,None
2522,2140,None
2523,2141,None
2524,2142,None
2525,2143,None
2526,2144,None
2527,2145,None
2528,2146,None
2529,2147,None
2530,2148,None
2531,2149,None
2532,2150,None
2533,2151,None
2534,2152,None
2535,2153,None
2536,2154,None
2537,2155,None
2538,2156,None
2539,2157,None
2540,2158,None
2541,2159,None
2542,2160,None
2543,2161,None
2544,2162,None
2545,2163,None
2546,2164,None
2547,2165,Nudity
2548,2166,None
2549,2167,None
2550,2168,None
2551,2169,None
2552,2170,None
2553,2171,None
2554,2172,Violence
2555,2173,None
2556,2174,None
2557,2175,None
2558,2176,None
2559,2177,None
2560,2178,None
2561,2179,None
2562,2180,Violence
2563,2181,None
2564,2182,Mature Themes
2565,2182,Domestic Abuse
2566,2183,None
2567,2184,None
2568,2185,None
2569,2186,None
2570,2187,None
2571,2188,None
2572,2189,Mature Themes
2573,2189,Suicide
2574,2189,Violence
2575,2189,Self-Harm
2576,2190,None
2577,2191,None
2578,2192,None
2579,2193,None
2580,2194,None
2581,2195,None
2582,2196,None
2583,2197,None
2584,2198,None
2585,2199,Violence
2586,2200,None
2587,2201,None
2588,2202,None
2589,2203,None
2590,2204,Sexual Content
2591,2205,None
2592,2206,None
2593,2207,None
2594,2208,None
2595,2209,None
2596,2210,None
2597,2211,None
2598,2212,Violence
2599,2213,None
2600,2214,None
2601,2215,None
2602,2216,Violence
2603,2217,Explicit Sex
2604,2217,Explicit Violence
2605,2217,Mature Themes
2606,2217,Physical Abuse
2607,2217,Sexual Abuse
2608,2218,None
2609,2219,None
2610,2220,None
2611,2221,None
2612,2222,None
2613,2223,None
2614,2224,None
2615,2225,None
2616,2226,Nudity
2617,2226,Sexual Content
2618,2227,None
2619,2228,None
2620,2229,Nudity
2621,2230,None
2622,2231,None
2623,2232,Animal Abuse
2624,2232,Explicit Violence
2625,2232,Mature Themes
2626,2232,Physical Abuse
2627,2233,None
2628,2234,None
2629,2235,None
2630,2236,None
2631,2237,Incest
2632,2237,Mature Themes
2633,2238,None
2634,2239,None
2635,2240,None
2636,2241,None
2637,2242,None
2638,2243,Violence
2639,2244,Violence
2640,2245,None
2641,2246,Drug Use
2642,2246,Mature Themes
2643,2247,None
2644,2248,None
2645,2249,Violence
2646,2250,Violence
2647,2251,None
2648,2252,Explicit Violence
2649,2253,None
2650,2254,None
2651,2255,None
2652,2256,None
2653,2257,None
2654,2258,None
2655,2259,None
2656,2260,None
2657,2261,None
2658,2262,None
2659,2263,None
2660,2264,None
2661,2265,None
2662,2266,None
2663,2267,None
2664,2268,None
2665,2269,None
2666,2270,Violence
2667,2271,Explicit Violence
2668,2271,Mature Themes
2669,2271,Physical Abuse
2670,2271,Sexual Abuse
2671,2272,Cannibalism
2672,2272,Mature Themes
2673,2272,Physical Abuse
2674,2272,Violence
2675,2273,None
2676,2274,None
2677,2275,None
2678,2276,None
2679,2277,None
2680,2278,None
2681,2279,None
2682,2280,None
2683,2281,None
2684,2282,None
2685,2283,None
2686,2284,None
2687,2285,Emotional Abuse
2688,2285,Explicit Sex
2689,2285,Mature Themes
2690,2285,Physical Abuse
2691,2285,Sexual Abuse
2692,2286,None
2693,2287,None
2694,2288,None
2695,2289,Explicit Violence
2696,2289,Violence
2697,2290,Explicit Violence
2698,2291,Mature Themes
2699,2291,Nudity
2700,2291,Sexual Content
2701,2291,Suicide
2702,2291,Violence
2703,2292,None
2704,2293,None
2705,2294,None
2706,2295,None
2707,2296,None
2708,2297,None
2709,2298,None
2710,2299,None
2711,2300,Nudity
2712,2300,Violence
2713,2301,None
2714,2302,None
2715,2303,None
2716,2304,None
2717,2305,None
2718,2306,None
2719,2307,None
2720,2308,Violence
2721,2309,None
2722,2310,None
2723,2311,None
2724,2312,None
2725,2313,Violence
2726,2314,None
2727,2315,None
2728,2316,None
2729,2317,None
2730,2318,None
2731,2319,Nudity
2732,2320,Sexual Content
